name,description,open_time,close_time,entry_price,latitude,longitude,visit_count,provinces,city,subdistrict,street_name,zip_code,categories,facilities,url_image_1,url_image_2,url_image_3,url_video_1,url_video_2,url_video_3
Pulau Bair,"Pulau Bair adalah sebuah pulau yang menawarkan keindahan alam yang luar biasa. Pulau ini memiliki laguna biru yang jernih dengan air tenang dan tebing-tebing karst yang menjulang tinggi. Pengunjung dapat menyewa perahu untuk berkeliling laguna dan menikmati keindahan alam sekitar. Pulau ini juga ideal untuk aktivitas snorkeling dan berenang karena airnya yang bersih dan tenang.",08:00,17:00,75000,-5.705556,132.725,10000,Maluku,Maluku Tenggara,Pulau Dullah Utara,Jl. Pulau Bair,97612,Alam,"Area Parkir, Penginapan, Toilet, Tempat Sampah",https://asset.kompas.com/crops/vg2xwnA95h-itxzKiL0og4JebkE=/5x15:983x667/750x500/data/photo/2022/05/28/6292305587a49.jpg,https://asset.kompas.com/crops/eDGJMh8uUhi2I_qDJJwNudJLYPg=/179x0:1000x547/750x500/data/photo/2018/03/22/2329299077.jpg,https://assets.promediateknologi.id/crop/0x0:0x0/750x500/webp/photo/2023/03/07/InShot_20230307_070040531_1-2759671617.jpg,https://example.com/pulau-bair-1.mp4,https://example.com/pulau-bair-2.mp4,https://example.com/pulau-bair-3.mp4
Cagar Budaya van VOC Fort Benteng Amsterdam,"Benteng Amsterdam merupakan salah satu peninggalan sejarah kolonial Belanda yang dibangun pada abad ke-17. Benteng ini memiliki sejarah panjang sebagai pusat pertahanan Belanda di Maluku. Saat ini, benteng menjadi salah satu destinasi wisata yang menawarkan pemandangan sejarah dan arsitektur khas Eropa. Pengunjung dapat menjelajahi bangunan benteng dan belajar tentang sejarah Maluku melalui berbagai pameran yang ada.",06:00,18:00,20000,-3.582868865619849,128.0831388231956,12000,Maluku,Maluku Tengah,Leihitu,Jl. Benteng Amsterdam,97580,Sejarah,"Area Parkir, Toilet, Tempat Sampah",https://kebudayaan.kemdikbud.go.id/bpnbmaluku/wp-content/uploads/sites/13/2023/10/DJI_0055-scaled.jpg,https://asset-2.tstatic.net/tribunnewswiki/foto/bank/images/Benteng-Amsterdam-2.jpg,https://cdn0-production-images-kly.akamaized.net/NSQrISpRJ1mdC9pEwJ-rF4IUSd4=/1200x675/smart/filters:quality(75):strip_icc():format(jpeg)/kly-media-production/medias/3979290/original/065200900_1648618100-aaaaaaa.jpg,https://example.com/benteng-amsterdam-1.mp4,https://example.com/benteng-amsterdam-2.mp4,https://example.com/benteng-amsterdam-3.mp4
Air Terjun Lumoli,"Air Terjun Lumoli adalah destinasi wisata alam yang menawarkan keindahan air terjun yang dikelilingi oleh hutan tropis yang lebat. Pengunjung dapat menikmati keindahan alam dengan trekking menuju air terjun dan merasakan kesegaran air yang jernih. Di sekitar air terjun, terdapat area piknik yang cocok untuk bersantai bersama keluarga atau teman-teman. Tempat ini juga menjadi lokasi favorit untuk fotografi alam.",07:00,18:00,15000,-3.1258766501597517,128.29720890508185,5000,Maluku,Seram Bagian Barat,Seram Barat,Jl. Lumoli,97562,Alam,"Area Parkir, Toilet, Tempat Sampah",https://assets.promediateknologi.id/crop/0x0:0x0/750x500/webp/photo/p1/776/2023/09/14/Picsart_23-09-14_16-51-21-940-2770721277.jpg,https://backpackerjakarta.com/wp-content/uploads/2017/12/Air-Terjun-di-Lumoli-seram-barat.jpg,https://www.celebes.co/maluku/wp-content/uploads/2022/02/Lokasi-Wisata-Alam-Air-Terjun-Lumoli-Seram.jpg,https://example.com/air-terjun-lumoli-1.mp4,https://example.com/air-terjun-lumoli-2.mp4,https://example.com/air-terjun-lumoli-3.mp4
Museum Siwalima,"Museum Siwalima menampilkan berbagai koleksi artefak dan benda-benda bersejarah dari Maluku. Museum ini menyimpan banyak informasi tentang sejarah, budaya, dan tradisi masyarakat Maluku. Pengunjung dapat melihat berbagai pameran yang menampilkan pakaian tradisional, peralatan rumah tangga, serta seni dan kerajinan tangan khas Maluku. Museum ini juga sering mengadakan acara budaya dan edukasi untuk pengunjung.",08:00,16:00,10000,-3.7134762740787295,128.152979631036,8000,Maluku,Ambon,Nusaniwe,Jl. Dr. Malaiholo,97117,Sejarah,"Area Parkir, Toilet, Toko Oleh-oleh",https://museum.kemdikbud.go.id/storage/assets/images/museums/315/2020-09-05_8661.jpg,https://statik.tempo.co/data/2021/08/16/id_1043166/1043166_720.jpg,https://pergiyuk.com/wp-content/uploads/2023/02/Museum-Siwalima-Provinsi-Maluku.jpg,https://example.com/museum-siwalima-1.mp4,https://example.com/museum-siwalima-2.mp4,https://example.com/museum-siwalima-3.mp4
Gunung Api Banda,"Gunung Api Banda adalah gunung berapi aktif yang menawarkan trekking menantang dengan pemandangan spektakuler dari puncaknya. Pengunjung yang mendaki gunung ini akan disuguhkan pemandangan pulau-pulau sekitar dan laut yang biru. Selain trekking, Gunung Api Banda juga dikenal dengan kegiatan vulkanologi dan penelitian. Gunung ini memiliki sejarah erupsi yang menarik dan menjadi salah satu daya tarik utama bagi pecinta alam dan petualangan.",00:00,23:59,0,-4.52210086318008,129.88082324134254,3000,Maluku,Maluku Tengah,Banda,Jl. Gunung Api,97586,Alam,"Area Parkir, Penginapan, Toilet",https://asset-2.tstatic.net/ambon/foto/bank/images/gunung-api-banda1.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c2/Northside_of_Banda_Neira_from_Gunung_Api_Banda.jpg,https://media-cdn.tripadvisor.com/media/photo-s/0f/04/c6/b4/gunung-api-banda-yang.jpg,https://example.com/gunung-api-banda-1.mp4,https://example.com/gunung-api-banda-2.mp4,https://example.com/gunung-api-banda-3.mp4
Benteng VOC Belgica,"Benteng VOC Belgica adalah benteng bersejarah yang dibangun oleh Portugis dan kemudian diperkuat oleh Belanda pada abad ke-17. Terletak di Banda Neira, benteng ini menawarkan pemandangan spektakuler ke laut dan pulau-pulau sekitarnya. Benteng ini berbentuk pentagon dan memiliki lima bastion yang memungkinkan pandangan ke segala arah. Kini, Benteng Belgica menjadi saksi bisu sejarah kolonial dan salah satu daya tarik utama wisata sejarah di Banda Neira.",08:00,17:00,25000,-4.52612778160531,129.89890645265476,15000,Maluku,Maluku Tengah,Banda,Jl. Benteng Belgica,97592,Sejarah,"Area Parkir, Toilet, Tempat Sampah, Pusat Informasi",https://asset.kompas.com/crops/Uo8tOa9BWJFPZdzDqMqZVV7PLNE=/0x0:650x433/750x500/data/photo/2021/08/27/6128da92606de.jpg,https://kebudayaan.kemdikbud.go.id/bpnbmaluku/wp-content/uploads/sites/13/2023/10/BEELGICA.jpeg-1024x724.jpg,https://www.gotravelaindonesia.com/wp-content/uploads/Benteng-Belgica.jpg,https://example.com/benteng-belgica-1.mp4,https://example.com/benteng-belgica-2.mp4,https://example.com/benteng-belgica-3.mp4
Istana Mini Neira,"Istana Mini di Banda Neira merupakan bangunan bersejarah yang dulu digunakan sebagai kediaman resmi Gubernur Jenderal VOC. Arsitektur bangunan ini mencerminkan gaya kolonial dengan detail yang elegan dan megah. Di dalamnya, pengunjung dapat melihat berbagai koleksi artefak sejarah dan barang antik yang digunakan oleh pejabat kolonial. Tempat ini juga menawarkan pemandangan indah ke laut Banda dan pegunungan sekitarnya.",08:00,15:00,20000,-4.529051093241827,129.90059600731283,12000,Maluku,Maluku Tengah,Banda,Jl. Istana Mini,97586,Sejarah,"Area Parkir, Toilet, Pusat Informasi",https://asset.kompas.com/crops/-PCg8VuSop2H1UZqY0smQfp-1Jk=/58x0:1274x810/750x500/data/photo/2022/03/01/621e10cfc6947.jpg,https://pict.sindonews.net/dyn/850/pena/news/2022/03/02/15/701251/istana-mini-banda-neira-diusulkan-jadi-istana-presiden-kasetpres-perlu-dikaji-ilb.jpg,https://kebudayaan.kemdikbud.go.id/bpcbmalut/wp-content/uploads/sites/36/2019/09/FR1_0110-1024x683.jpg,https://example.com/istana-mini-1.mp4,https://example.com/istana-mini-2.mp4,https://example.com/istana-mini-3.mp4
Pulau Dodola,"Pulau Dodola terkenal dengan pantai pasir putihnya yang indah dan air laut yang jernih. Pulau ini memiliki dua bagian yang terhubung oleh pasir putih saat air laut surut. Tempat ini sempurna untuk berenang, snorkeling, dan bersantai menikmati keindahan alam. Pengunjung juga bisa mendirikan tenda untuk camping dan menikmati malam di bawah bintang-bintang.",00:00,23:59,50000,2.0845668759560296,128.19444481761502,8000,Maluku Utara,Pulau Morotai,Morotai Selatan,Jl. Pulau Dodola,97771,Alam,"Penginapan, Area Parkir, Toilet, Tempat Sampah",https://statik.tempo.co/data/2022/11/26/id_1160372/1160372_720.jpg,https://static.promediateknologi.id/crop/0x0:0x0/750x500/webp/photo/p2/231/2024/05/28/Pulau-Dodola-Krist-Setyawan-Shutterstock-635025853.png,https://kieraha.com/wp-content/uploads/2017/01/Pulau-Dodola-Morotai-Maluku-Utara.jpg,https://example.com/pulau-dodola-1.mp4,https://example.com/pulau-dodola-2.mp4,https://example.com/pulau-dodola-3.mp4
Pantai Sulamadaha,"Pantai Sulamadaha adalah pantai dengan pasir hitam dan air yang sangat jernih di Ternate. Keindahan bawah lautnya membuat pantai ini menjadi salah satu lokasi favorit untuk snorkeling. Pantai ini juga memiliki tebing-tebing batu yang menjulang di sekitarnya, menambah keindahan alam yang dapat dinikmati oleh pengunjung.",07:00,18:00,20000,0.8625571362864818,127.33614757473778,12000,Maluku Utara,Ternate,Pulau Ternate,Jl. Sulamadaha,97747,Alam,"Area Parkir, Toilet, Area Makanan",https://pariwisataindonesia.id/wp-content/uploads/2020/05/Pantai-Sulamadaha.jpg,https://img.okezone.com/content/2022/12/12/408/2725420/liburan-di-pantai-sulamadaha-berikut-lokasi-rute-dan-aktivitas-seru-yang-bisa-dinikmati-Nrnf3CObfG.jpg,https://img.okezone.com/content/2024/01/19/408/2957277/pantai-sulamadaha-lokasi-jam-operasional-dan-aktivitas-seru-bisa-dinikmati-rBa8hdt2Pw.jpg,https://example.com/pantai-sulamadaha-1.mp4,https://example.com/pantai-sulamadaha-2.mp4,https://example.com/pantai-sulamadaha-3.mp4
Benteng Tolukko,"Benteng Tolukko adalah benteng peninggalan Portugis yang terletak di Ternate. Benteng ini dibangun pada abad ke-16 dan berfungsi sebagai pertahanan terhadap serangan dari luar. Dari benteng ini, pengunjung bisa menikmati pemandangan laut yang indah dan kota Ternate. Tempat ini juga memiliki nilai sejarah yang tinggi dan menjadi salah satu situs bersejarah yang penting di Maluku Utara.",08:00,17:00,15000,0.8138500793695665,127.3881929219414,5000,Maluku Utara,Ternate,Kota Ternate Utara,Jl. Benteng Tolukko,97736,Sejarah,"Area Parkir, Toilet, Pusat Informasi",https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Fort_Tolukko_op_Ternate%2C_KITLV_178142.tiff/lossy-page1-800px-Fort_Tolukko_op_Ternate%2C_KITLV_178142.tiff.jpg,https://indonesiakaya.com/wp-content/uploads/2020/10/Benteng_Tolukko_bila_dilihat_dari_ketinggian_1.jpg,https://www.tandaseru.com/wp-content/uploads/2022/08/benteng-tolukko.jpg,https://example.com/benteng-tolukko-1.mp4,https://example.com/benteng-tolukko-2.mp4,https://example.com/benteng-tolukko-3.mp4
Pantai Jikomalamo,"Pantai Jikomalamo adalah pantai tersembunyi yang indah di Ternate. Pantai ini memiliki pasir putih dan air laut yang sangat jernih, membuatnya cocok untuk berenang dan snorkeling. Selain itu, pemandangan di sekitar pantai juga sangat indah dengan pepohonan hijau dan batu karang yang menjulang. Tempat ini cocok untuk beristirahat dan menikmati ketenangan alam.",00:00,23:59,25000,0.8630357823267862,127.31998290668052,7000,Maluku Utara,Ternate,Pulau Ternate,Jl. Syaikh Muhammad Al-Khidhir,97747,Alam,"Area Parkir, Toilet, Area Makanan",https://halmaherapost.com/wp-content/uploads/2022/06/images-4.jpeg,https://statik.tempo.co/data/2018/12/20/id_805653/805653_720.jpg,https://assets-a1.kompasiana.com/items/album/2020/07/26/01-5f1cf1ead541df3ac4394392.jpg,https://example.com/pantai-jikomalamo-1.mp4,https://example.com/pantai-jikomalamo-2.mp4,https://example.com/pantai-jikomalamo-3.mp4
Pulau Maitara,"Pulau Maitara adalah salah satu pulau kecil yang terkenal di Maluku Utara, sering disebut dalam lagu 'Ayo Mama' yang menggambarkan keindahan pulau ini. Pulau ini memiliki pantai berpasir putih dan air laut yang jernih, serta pemandangan alam yang menakjubkan. Pulau ini juga merupakan tempat yang populer untuk snorkeling dan menyelam.",06:00,18:00,30000,0.7406690921701885,127.37334210335834,6000,Maluku Utara,Tidore,Tidore Kepulauan,Jl. Pulau Maitara,97823,Alam,"Area Parkir, Toilet, Area Makanan, Toko Oleh-oleh",https://kapita.malutprov.go.id/images/berita/7f485ca62c95798ef95c6400743448c3.jpg,https://cdn.idntimes.com/content-images/community/2021/08/82003910-506423686730185-6995838223577682587-n-bede63ddc109b15b99f580a172e1e513-fa9e6fa9bb890110f975f6d3b9c1dc75.jpg,https://static.promediateknologi.id/crop/0x0:0x0/750x500/webp/photo/p1/583/2024/03/30/Picsart_24-03-30_23-06-00-431-2330981457.jpg,https://example.com/pulau-maitara-1.mp4,https://example.com/pulau-maitara-2.mp4,https://example.com/pulau-maitara-3.mp4
Danau Tolire,"Danau Tolire adalah danau vulkanik yang terletak di kaki Gunung Gamalama di Ternate. Danau ini terdiri dari dua bagian: Danau Tolire Besar dan Danau Tolire Kecil. Keunikan danau ini terletak pada legenda lokal dan pemandangan alamnya yang menakjubkan. Air danau berwarna hijau dan dikelilingi oleh hutan yang lebat, memberikan suasana yang misterius dan tenang.",08:00,17:00,10000,0.8361813309247044,127.3075617390419,15000,Maluku Utara,Ternate,Pulau Ternate,Jl. Danau Tolire,97747,Alam,"Area Parkir, Toilet, Area Makanan",https://asset.kompas.com/crops/lqXBpQSqL4_HVmpYrF_eShYKC88=/75x6:910x563/750x500/data/photo/2022/06/30/62bc9f86f0580.jpg,https://cdn1-production-images-kly.akamaized.net/rmpLNhqFOw5t_GcOkjwF43wQ7H8=/1200x675/smart/filters:quality(75):strip_icc():format(jpeg)/kly-media-production/medias/1060476/original/026086500_1447919429-18112015-danautilore.jpg,https://www.infobudaya.com/wp-content/uploads/2018/06/Info-Budaya-Danau-Tolire.jpg,https://example.com/danau-tolire-1.mp4,https://example.com/danau-tolire-2.mp4,https://example.com/danau-tolire-3.mp4
Benteng Kalamata,"Benteng Kalamata adalah benteng peninggalan Portugis yang dibangun pada abad ke-16 di Ternate. Benteng ini menawarkan pemandangan spektakuler ke arah laut dan Pulau Tidore. Selain nilai sejarahnya, benteng ini juga sering menjadi tempat untuk menikmati matahari terbenam. Struktur benteng yang masih terjaga dengan baik menjadikannya salah satu destinasi wisata sejarah yang penting di Ternate.",08:00,18:00,15000,0.7622302173506639,127.37306387410649,4000,Maluku Utara,Ternate,Ternate Selatan,Jl. Raya Bastiong,97733,Sejarah,"Area Parkir, Toilet, Pusat Informasi",https://asset.kompas.com/crops/ICKnxmq6VhwIFr6wNpdz2Sglvw4=/100x0:1014x609/750x500/data/photo/2023/08/01/64c89153080a0.jpg,https://kebudayaan.kemdikbud.go.id/bpcbmalut/wp-content/uploads/sites/36/2019/10/Benteng-Kalamata-dengan-latar-belakang-pemandangan-Kota-Ternate.jpg,https://pergiyuk.com/wp-content/uploads/2023/02/Benteng-Kalamata.jpg,https://example.com/benteng-kalamata-1.mp4,https://example.com/benteng-kalamata-2.mp4,https://example.com/benteng-kalamata-3.mp4
Museum Perang Dunia II Morotai,"Museum Perang Dunia II Morotai adalah museum yang didedikasikan untuk sejarah Perang Dunia II di Pulau Morotai. Museum ini menyimpan berbagai artefak, dokumen, dan memorabilia dari masa perang, termasuk senjata, seragam, dan kendaraan militer. Pengunjung dapat belajar tentang peran strategis Morotai selama perang dan mengenang jasa para pahlawan yang berjuang di pulau ini.",08:00,17:00,20000,2.0138366757717328,128.28320379371604,3000,Maluku Utara,Pulau Morotai,Morotai Selatan,Jl. Dermaga Ferry,97771,Sejarah,"Area Parkir, Toilet, Pusat Informasi, Toko Oleh-oleh",https://wonderful.pulaumorotaikab.go.id/gambar/wisata/wisata-museum-perang-dunia-ii-5-l.jpg,https://asset-2.tstatic.net/tribunnews/foto/bank/images/museum-perang-dunia-ii-di-morotai-maluku-utara_20181015_143403.jpg,https://www.jababekamorotai.com/wp-content/uploads/2020/07/2019-12-27-1024x486.jpg,https://example.com/museum-morotai-1.mp4,https://example.com/museum-morotai-2.mp4,https://example.com/museum-morotai-3.mp4
Pulau Kakara,"Pulau Kakara adalah pulau kecil di Halmahera Utara yang dikenal dengan keindahan bawah lautnya. Pulau ini merupakan salah satu destinasi terbaik untuk snorkeling dan menyelam di Maluku Utara, dengan terumbu karang yang masih alami dan berbagai spesies ikan. Selain itu, pulau ini juga memiliki pantai berpasir putih yang indah dan air laut yang jernih, cocok untuk berenang dan bersantai.",06:00,18:00,35000,1.7440147130495212,128.03601995879322,7000,Maluku Utara,Halmahera Utara,Tobelo,Jl. Pulau Kakara,97762,Alam,"Area Parkir, Toilet, Area Makanan",https://ksmtour.com/media/images/articles10/pulau-kakara-maluku-utara.jpg,https://assets.promediateknologi.id/crop/0x0:0x0/750x500/webp/photo/2023/07/07/halma-3024935485.jpg,https://phinemo.com/wp-content/uploads/2018/12/6052434320_62d74ffa4b_z-1.jpg,https://example.com/pulau-kakara-1.mp4,https://example.com/pulau-kakara-2.mp4,https://example.com/pulau-kakara-3.mp4
Pantai Luari,"Pantai Luari adalah salah satu pantai terbaik di Halmahera Utara dengan pasir putih yang lembut dan air laut yang biru jernih. Pantai ini dikelilingi oleh pohon-pohon kelapa yang menjadikannya tempat yang sejuk dan teduh untuk bersantai. Pengunjung bisa berenang, berjemur, atau hanya menikmati pemandangan matahari terbenam yang spektakuler di pantai ini. Pantai Luari juga memiliki beberapa warung makan yang menyajikan makanan lokal.",00:00,23:59,10000,1.8068836372130799,127.93049645730522,8000,Maluku Utara,Halmahera Utara,Tobelo,Jl. Tobelo Galela,97767,Alam,"Area Parkir, Toilet, Area Makanan, Tempat Sampah",https://asset-2.tstatic.net/ternate/foto/bank/images/08092022_Pantailuari.jpg,https://1.bp.blogspot.com/-1RERFIMkUZM/VWB8fI2zyfI/AAAAAAAAAFw/fceFfrPgk04/s1600/01.jpg,https://images.genpi.co/uploads/news/2018/11/15/9af20a2f84677d83830a818bdcf88d3f.jpg,https://example.com/pantai-luari-1.mp4,https://example.com/pantai-luari-2.mp4,https://example.com/pantai-luari-3.mp4
